device,storage,scenario,implementation,scheduler_threads,experiment,elapsed_time(ms),operations per client,buckets,clients,keys per bucket,keys total
omen,maps,mixed-load,central,13,27,241.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,13,28,243.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,13,29,249.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,13,30,241.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,14,1,268.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,14,2,263.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,14,3,249.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,14,4,245.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,14,5,241.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,14,6,235.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,14,7,259.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,14,8,238.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,14,9,240.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,14,10,234.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,14,11,237.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,14,12,258.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,14,13,250.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,14,14,235.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,14,15,235.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,14,16,259.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,14,17,243.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,14,18,240.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,14,19,238.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,14,20,241.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,14,21,260.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,14,22,240.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,14,23,242.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,14,24,248.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,14,25,244.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,14,26,259.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,14,27,245.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,14,28,241.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,14,29,243.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,14,30,239.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,15,1,264.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,15,2,264.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,15,3,248.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,15,4,241.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,15,5,239.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,15,6,238.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,15,7,258.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,15,8,239.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,15,9,236.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,15,10,236.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,15,11,236.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,15,12,260.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,15,13,241.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,15,14,239.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,15,15,241.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,15,16,255.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,15,17,245.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,15,18,241.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,15,19,247.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,15,20,247.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,15,21,264.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,15,22,244.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,15,23,237.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,15,24,240.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,15,25,241.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,15,26,266.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,15,27,237.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,15,28,237.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,15,29,245.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,15,30,242.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,16,1,266.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,16,2,265.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,16,3,247.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,16,4,248.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,16,5,244.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,16,6,250.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,16,7,266.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,16,8,252.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,16,9,251.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,16,10,249.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,16,11,252.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,16,12,271.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,16,13,242.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,16,14,255.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,16,15,252.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,16,16,265.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,16,17,253.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,16,18,247.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,16,19,247.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,16,20,249.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,16,21,268.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,16,22,252.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,16,23,250.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,16,24,251.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,16,25,250.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,16,26,275.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,16,27,252.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,16,28,240.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,16,29,239.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,16,30,237.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,17,1,271.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,17,2,278.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,17,3,256.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,17,4,236.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,17,5,236.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,17,6,233.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,17,7,256.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,17,8,239.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,17,9,257.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,17,10,245.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,17,11,243.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,17,12,260.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,17,13,237.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,17,14,235.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,17,15,235.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,17,16,260.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,17,17,237.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,17,18,242.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,17,19,235.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,17,20,240.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,17,21,257.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,17,22,235.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,17,23,237.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,17,24,241.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,17,25,235.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,17,26,260.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,17,27,236.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,17,28,240.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,17,29,242.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,17,30,237.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,18,1,272.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,18,2,254.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,18,3,246.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,18,4,240.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,18,5,239.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,18,6,243.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,18,7,253.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,18,8,235.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,18,9,240.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,18,10,237.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,18,11,241.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,18,12,255.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,18,13,238.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,18,14,239.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,18,15,238.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,18,16,252.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,18,17,238.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,18,18,239.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,18,19,242.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,18,20,240.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,18,21,255.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,18,22,244.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,18,23,241.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,18,24,238.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,18,25,236.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,18,26,262.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,18,27,240.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,18,28,243.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,18,29,244.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,18,30,239.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,19,1,282.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,19,2,268.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,19,3,247.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,19,4,244.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,19,5,243.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,19,6,240.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,19,7,258.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,19,8,239.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,19,9,249.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,19,10,244.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,19,11,236.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,19,12,259.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,19,13,238.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,19,14,236.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,19,15,241.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,19,16,259.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,19,17,239.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,19,18,240.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,19,19,244.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,19,20,238.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,19,21,262.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,19,22,243.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,19,23,239.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,19,24,233.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,19,25,242.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,19,26,261.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,19,27,241.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,19,28,242.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,19,29,242.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,19,30,240.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,2,1,399.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,2,2,366.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,2,3,360.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,2,4,361.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,2,5,360.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,2,6,358.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,2,7,361.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,2,8,361.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,2,9,361.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,2,10,356.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,2,11,356.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,2,12,361.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,2,13,365.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,2,14,356.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,2,15,361.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,2,16,360.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,2,17,356.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,2,18,356.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,2,19,357.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,2,20,355.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,2,21,361.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,2,22,354.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,2,23,356.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,2,24,355.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,2,25,359.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,2,26,359.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,2,27,364.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,2,28,360.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,2,29,358.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,2,30,362.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,20,1,270.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,20,2,261.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,20,3,245.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,20,4,235.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,20,5,236.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,20,6,237.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,20,7,262.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,20,8,239.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,20,9,246.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,20,10,236.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,20,11,238.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,20,12,264.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,20,13,235.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,20,14,234.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,20,15,240.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,20,16,259.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,20,17,241.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,20,18,241.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,20,19,242.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,20,20,238.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,20,21,262.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,20,22,240.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,20,23,242.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,20,24,238.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,20,25,245.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,20,26,261.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,20,27,241.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,20,28,242.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,20,29,240.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,20,30,241.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,21,1,269.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,21,2,270.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,21,3,242.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,21,4,241.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,21,5,233.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,21,6,237.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,21,7,258.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,21,8,240.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,21,9,240.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,21,10,234.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,21,11,240.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,21,12,259.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,21,13,239.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,21,14,239.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,21,15,241.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,21,16,265.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,21,17,236.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,21,18,235.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,21,19,239.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,21,20,242.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,21,21,255.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,21,22,239.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,21,23,241.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,21,24,240.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,21,25,237.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,21,26,261.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,21,27,241.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,21,28,238.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,21,29,240.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,21,30,237.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,22,1,265.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,22,2,261.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,22,3,242.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,22,4,239.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,22,5,238.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,22,6,231.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,22,7,259.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,22,8,241.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,22,9,243.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,22,10,240.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,22,11,234.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,22,12,255.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,22,13,237.0,1000,1000,100,100,100000
